id,dev_eui,threshold_type_id,thresholdType,alertType,datecreated_utc,datecreated,Time,latitude,longitude,LPState,node,poleId,resolved,subpanel_id,resolved_date,user_id,jsonData,template_name,tln,subpanel_name,local_timezone,cableKit,duration,alertvalue,threshold_value,transformer_alimentador_835,user_name,X1 Highest Value,X2 Highest Value,X3 Highest Value,X1 Duration,X2 Duration,X3 Duration,x1_averagePeakValue,x2_averagePeakValue,x3_averagePeakValue
10192.0,862754053334016.0,8.0,AlertVoltageSwell2,Voltage Swell: 120/240/277V,02/02/2025 01:55:57 AM,02/01/2025 07:55:57 PM,02/01/2025 07:55:57 PM,13.746678,-89.362623,1.0,T63263,Nivel de piso,0.0,835.0,,,"{""data"":[{""phase"":2,""alertDuration"":256,""deviceTimestamp"":1738461354,""receivedAtTimestamp"":1738461353799,""value"":126.4,""customerId"":""646703"",""serverTimestamp"":1738461353909},{""phase"":2,""alertDuration"":256,""deviceTimestamp"":1738461355,""receivedAtTimestamp"":1738461354399,""value"":126.4,""customerId"":""646703"",""serverTimestamp"":1738461354401},{""phase"":2,""alertDuration"":58496,""deviceTimestamp"":1738461355,""receivedAtTimestamp"":1738461355000,""value"":126.5,""customerId"":""646703"",""serverTimestamp"":1738461355002},{""phase"":2,""alertDuration"":256,""deviceTimestamp"":1738461356,""receivedAtTimestamp"":1738461355609,""value"":126.4,""customerId"":""646703"",""serverTimestamp"":1738461355611}],""msgType"":288,""msgStr"":""AlertAggregatedVoltageSwell120/240/277V"",""deviceTimestamp"":1738461354,""serverTimestamp"":1738461353909}",Vswell,T63263,AES El Salvador,America/El_Salvador (UTC/GMT -6:00),3.0,,0.0,7.0,,,,,126.4,,,0.015,,,
10194.0,862754053334016.0,8.0,AlertVoltageSwell2,Voltage Swell: 120/240/277V,02/02/2025 01:56:01 AM,02/01/2025 07:56:01 PM,02/01/2025 07:56:01 PM,13.746678,-89.362623,1.0,T63263,Nivel de piso,0.0,835.0,,,"{""data"":[{""phase"":2,""alertDuration"":2937728,""deviceTimestamp"":1738461358,""receivedAtTimestamp"":1738461358309,""value"":126.5,""customerId"":""646703"",""serverTimestamp"":1738461358311}],""msgType"":288,""msgStr"":""AlertAggregatedVoltageSwell120/240/277V"",""deviceTimestamp"":1738461358,""serverTimestamp"":1738461358311}",Vswell,T63263,AES El Salvador,America/El_Salvador (UTC/GMT -6:00),3.0,,0.0,7.0,,,,,126.5,,,176.26,,,
11008.0,862754053334016.0,8.0,AlertVoltageSwell2,Voltage Swell: 120/240/277V,02/02/2025 01:56:02 PM,02/02/2025 07:56:02 AM,02/02/2025 07:56:02 AM,13.746678,-89.362623,1.0,T63263,Nivel de piso,0.0,835.0,,,"{""data"":[{""phase"":2,""alertDuration"":256,""deviceTimestamp"":1738504559,""receivedAtTimestamp"":1738504558909,""value"":127,""customerId"":""646703"",""serverTimestamp"":1738504558930}],""msgType"":288,""msgStr"":""AlertAggregatedVoltageSwell120/240/277V"",""deviceTimestamp"":1738504559,""serverTimestamp"":1738504558930}",Vswell,T63263,AES El Salvador,America/El_Salvador (UTC/GMT -6:00),3.0,,0.0,7.0,,,,,127.0,,,0.015,,,
10197.0,862754053334016.0,8.0,AlertVoltageSwell2,Voltage Swell: 120/240/277V,02/02/2025 01:56:07 AM,02/01/2025 07:56:07 PM,02/01/2025 07:56:07 PM,13.746678,-89.362623,1.0,T63263,Nivel de piso,0.0,835.0,,,"{""data"":[{""phase"":2,""alertDuration"":256,""deviceTimestamp"":1738461364,""receivedAtTimestamp"":1738461364469,""value"":126.4,""customerId"":""646703"",""serverTimestamp"":1738461364554},{""phase"":2,""alertDuration"":256,""deviceTimestamp"":1738461366,""receivedAtTimestamp"":1738461365078,""value"":126.5,""customerId"":""646703"",""serverTimestamp"":1738461365080}],""msgType"":288,""msgStr"":""AlertAggregatedVoltageSwell120/240/277V"",""deviceTimestamp"":1738461364,""serverTimestamp"":1738461364554}",Vswell,T63263,AES El Salvador,America/El_Salvador (UTC/GMT -6:00),3.0,,0.0,7.0,,,,,126.5,,,0.015,,,
11011.0,862754053334016.0,8.0,AlertVoltageSwell2,Voltage Swell: 120/240/277V,02/02/2025 01:56:07 PM,02/02/2025 07:56:07 AM,02/02/2025 07:56:07 AM,13.746678,-89.362623,1.0,T63263,Nivel de piso,0.0,835.0,,,"{""data"":[{""phase"":2,""alertDuration"":256,""deviceTimestamp"":1738504564,""receivedAtTimestamp"":1738504563508,""value"":127,""customerId"":""646703"",""serverTimestamp"":1738504563721},{""phase"":2,""alertDuration"":256,""deviceTimestamp"":1738504564,""receivedAtTimestamp"":1738504564108,""value"":126.9,""customerId"":""646703"",""serverTimestamp"":1738504564109}],""msgType"":288,""msgStr"":""AlertAggregatedVoltageSwell120/240/277V"",""deviceTimestamp"":1738504564,""serverTimestamp"":1738504563721}",Vswell,T63263,AES El Salvador,America/El_Salvador (UTC/GMT -6:00),3.0,,0.0,7.0,,,,,126.9,,,0.015,,,
10207.0,862754053334016.0,8.0,AlertVoltageSwell2,Voltage Swell: 120/240/277V,02/02/2025 01:56:15 AM,02/01/2025 07:56:15 PM,02/01/2025 07:56:15 PM,13.746678,-89.362623,1.0,T63263,Nivel de piso,0.0,835.0,,,"{""data"":[{""phase"":2,""alertDuration"":256,""deviceTimestamp"":1738461371,""receivedAtTimestamp"":1738461371337,""value"":126.5,""customerId"":""646703"",""serverTimestamp"":1738461371393},{""phase"":2,""alertDuration"":384,""deviceTimestamp"":1738461372,""receivedAtTimestamp"":1738461371769,""value"":126.4,""customerId"":""646703"",""serverTimestamp"":1738461371854},{""phase"":2,""alertDuration"":256,""deviceTimestamp"":1738461373,""receivedAtTimestamp"":1738461372999,""value"":126.5,""customerId"":""646703"",""serverTimestamp"":1738461373112},{""phase"":2,""alertDuration"":6483456,""deviceTimestamp"":1738461373,""receivedAtTimestamp"":1738461372379,""value"":126.5,""customerId"":""646703"",""serverTimestamp"":1738461372380}],""msgType"":288,""msgStr"":""AlertAggregatedVoltageSwell120/240/277V"",""deviceTimestamp"":1738461371,""serverTimestamp"":1738461371393}",Vswell,T63263,AES El Salvador,America/El_Salvador (UTC/GMT -6:00),3.0,,0.0,7.0,,,,,126.5,,,389.0,,,
10213.0,862754053334016.0,8.0,AlertVoltageSwell2,Voltage Swell: 120/240/277V,02/02/2025 01:56:19 AM,02/01/2025 07:56:19 PM,02/01/2025 07:56:19 PM,13.746678,-89.362623,1.0,T63263,Nivel de piso,0.0,835.0,,,"{""data"":[{""phase"":2,""alertDuration"":256,""deviceTimestamp"":1738461376,""receivedAtTimestamp"":1738461375919,""value"":126.5,""customerId"":""646703"",""serverTimestamp"":1738461375921},{""phase"":2,""alertDuration"":6483456,""deviceTimestamp"":1738461376,""receivedAtTimestamp"":1738461375289,""value"":126.6,""customerId"":""646703"",""serverTimestamp"":1738461375290},{""phase"":2,""alertDuration"":256,""deviceTimestamp"":1738461377,""receivedAtTimestamp"":1738461376520,""value"":126.5,""customerId"":""646703"",""serverTimestamp"":1738461377057},{""phase"":2,""alertDuration"":50304,""deviceTimestamp"":1738461378,""receivedAtTimestamp"":1738461377137,""value"":126.5,""customerId"":""646703"",""serverTimestamp"":1738461377197},{""phase"":2,""alertDuration"":50304,""deviceTimestamp"":1738461378,""receivedAtTimestamp"":1738461378220,""value"":126.5,""customerId"":""646703"",""serverTimestamp"":1738461378221}],""msgType"":288,""msgStr"":""AlertAggregatedVoltageSwell120/240/277V"",""deviceTimestamp"":1738461376,""serverTimestamp"":1738461375290}",Vswell,T63263,AES El Salvador,America/El_Salvador (UTC/GMT -6:00),3.0,,0.0,7.0,,,,,126.5,,,3.018,,,
10219.0,862754053334016.0,8.0,AlertVoltageSwell2,Voltage Swell: 120/240/277V,02/02/2025 01:56:22 AM,02/01/2025 07:56:22 PM,02/01/2025 07:56:22 PM,13.746678,-89.362623,1.0,T63263,Nivel de piso,0.0,835.0,,,"{""data"":[{""phase"":2,""alertDuration"":83456,""deviceTimestamp"":1738461379,""receivedAtTimestamp"":1738461379439,""value"":126.5,""customerId"":""646703"",""serverTimestamp"":1738461379441},{""phase"":2,""alertDuration"":554496,""deviceTimestamp"":1738461380,""receivedAtTimestamp"":1738461380069,""value"":126.6,""customerId"":""646703"",""serverTimestamp"":1738461380071},{""phase"":2,""alertDuration"":8576,""deviceTimestamp"":1738461381,""receivedAtTimestamp"":1738461380669,""value"":126.5,""customerId"":""646703"",""serverTimestamp"":1738461380671}],""msgType"":288,""msgStr"":""AlertAggregatedVoltageSwell120/240/277V"",""deviceTimestamp"":1738461379,""serverTimestamp"":1738461379441}",Vswell,T63263,AES El Salvador,America/El_Salvador (UTC/GMT -6:00),3.0,,0.0,7.0,,,,,126.5,,,0.515,,,
10222.0,862754053334016.0,8.0,AlertVoltageSwell2,Voltage Swell: 120/240/277V,02/02/2025 01:56:27 AM,02/01/2025 07:56:27 PM,02/01/2025 07:56:27 PM,13.746678,-89.362623,1.0,T63263,Nivel de piso,0.0,835.0,,,"{""data"":[{""phase"":2,""alertDuration"":6475136,""deviceTimestamp"":1738461383,""receivedAtTimestamp"":1738461383041,""value"":126.6,""customerId"":""646703"",""serverTimestamp"":1738461383043},{""phase"":2,""alertDuration"":133632,""deviceTimestamp"":1738461384,""receivedAtTimestamp"":1738461383649,""value"":126.6,""customerId"":""646703"",""serverTimestamp"":1738461383650}],""msgType"":288,""msgStr"":""AlertAggregatedVoltageSwell120/240/277V"",""deviceTimestamp"":1738461383,""serverTimestamp"":1738461383043}",Vswell,T63263,AES El Salvador,America/El_Salvador (UTC/GMT -6:00),3.0,,0.0,7.0,,,,,126.6,,,8.018,,,
11034.0,862754053334016.0,8.0,AlertVoltageSwell2,Voltage Swell: 120/240/277V,02/02/2025 01:59:22 PM,02/02/2025 07:59:22 AM,02/02/2025 07:59:22 AM,13.746678,-89.362623,1.0,T63263,Nivel de piso,0.0,835.0,,,"{""data"":[{""phase"":1,""alertDuration"":256,""deviceTimestamp"":1738504758,""receivedAtTimestamp"":1738504758311,""value"":127.1,""customerId"":""646703"",""serverTimestamp"":1738504758315},{""phase"":1,""alertDuration"":256,""deviceTimestamp"":1738504760,""receivedAtTimestamp"":1738504759300,""value"":127,""customerId"":""646703"",""serverTimestamp"":1738504759689}],""msgType"":288,""msgStr"":""AlertAggregatedVoltageSwell120/240/277V"",""deviceTimestamp"":1738504758,""serverTimestamp"":1738504758315}",Vswell,T63263,AES El Salvador,America/El_Salvador (UTC/GMT -6:00),3.0,,0.0,7.0,,,127.0,,,0.015,,,,,
11090.0,862754053334016.0,8.0,AlertVoltageSwell2,Voltage Swell: 120/240/277V,02/02/2025 02:01:49 PM,02/02/2025 08:01:49 AM,02/02/2025 08:01:49 AM,13.746678,-89.362623,1.0,T63263,Nivel de piso,0.0,835.0,,,"{""data"":[{""phase"":1,""alertDuration"":256,""deviceTimestamp"":57638,""receivedAtTimestamp"":1738504908378,""value"":126.8,""customerId"":""646703"",""serverTimestamp"":1738504908388}],""msgType"":288,""msgStr"":""AlertAggregatedVoltageSwell120/240/277V"",""deviceTimestamp"":57638,""serverTimestamp"":1738504908388}",Vswell,T63263,AES El Salvador,America/El_Salvador (UTC/GMT -6:00),3.0,,0.0,7.0,,,126.8,,,0.015,,,,,
11093.0,862754053334016.0,8.0,AlertVoltageSwell2,Voltage Swell: 120/240/277V,02/02/2025 02:01:50 PM,02/02/2025 08:01:50 AM,02/02/2025 08:01:50 AM,13.746678,-89.362623,1.0,T63263,Nivel de piso,0.0,835.0,,,"{""data"":[{""phase"":2,""alertDuration"":4592512,""deviceTimestamp"":33923,""receivedAtTimestamp"":1738504909588,""value"":127,""customerId"":""646703"",""serverTimestamp"":1738504909589}],""msgType"":288,""msgStr"":""AlertAggregatedVoltageSwell120/240/277V"",""deviceTimestamp"":33923,""serverTimestamp"":1738504909589}",Vswell,T63263,AES El Salvador,America/El_Salvador (UTC/GMT -6:00),3.0,,0.0,7.0,,,,,127.0,,,275.545,,,
11097.0,862754053334016.0,8.0,AlertVoltageSwell2,Voltage Swell: 120/240/277V,02/02/2025 02:01:52 PM,02/02/2025 08:01:52 AM,02/02/2025 08:01:52 AM,13.746678,-89.362623,1.0,T63263,Nivel de piso,0.0,835.0,,,"{""data"":[{""phase"":2,""alertDuration"":6150144,""deviceTimestamp"":29714,""receivedAtTimestamp"":1738504910798,""value"":127,""customerId"":""646703"",""serverTimestamp"":1738504910971}],""msgType"":288,""msgStr"":""AlertAggregatedVoltageSwell120/240/277V"",""deviceTimestamp"":29714,""serverTimestamp"":1738504910971}",Vswell,T63263,AES El Salvador,America/El_Salvador (UTC/GMT -6:00),3.0,,0.0,7.0,,,,,127.0,,,369.001,,,
11100.0,862754053334016.0,8.0,AlertVoltageSwell2,Voltage Swell: 120/240/277V,02/02/2025 02:01:53 PM,02/02/2025 08:01:53 AM,02/02/2025 08:01:53 AM,13.746678,-89.362623,1.0,T63263,Nivel de piso,0.0,835.0,,,"{""data"":[{""phase"":2,""alertDuration"":256,""deviceTimestamp"":61891,""receivedAtTimestamp"":1738504912586,""value"":126.8,""customerId"":""646703"",""serverTimestamp"":1738504912673}],""msgType"":288,""msgStr"":""AlertAggregatedVoltageSwell120/240/277V"",""deviceTimestamp"":61891,""serverTimestamp"":1738504912673}",Vswell,T63263,AES El Salvador,America/El_Salvador (UTC/GMT -6:00),3.0,,0.0,7.0,,,,,126.8,,,0.015,,,
11104.0,862754053334016.0,8.0,AlertVoltageSwell2,Voltage Swell: 120/240/277V,02/02/2025 02:01:55 PM,02/02/2025 08:01:55 AM,02/02/2025 08:01:55 AM,13.746678,-89.362623,1.0,T63263,Nivel de piso,0.0,835.0,,,"{""data"":[{""phase"":2,""alertDuration"":75136,""deviceTimestamp"":63092,""receivedAtTimestamp"":1738504913798,""value"":126.9,""customerId"":""646703"",""serverTimestamp"":1738504913916}],""msgType"":288,""msgStr"":""AlertAggregatedVoltageSwell120/240/277V"",""deviceTimestamp"":63092,""serverTimestamp"":1738504913916}",Vswell,T63263,AES El Salvador,America/El_Salvador (UTC/GMT -6:00),3.0,,0.0,7.0,,,,,126.9,,,4.508,,,
11107.0,862754053334016.0,8.0,AlertVoltageSwell2,Voltage Swell: 120/240/277V,02/02/2025 02:01:56 PM,02/02/2025 08:01:56 AM,02/02/2025 08:01:56 AM,13.746678,-89.362623,1.0,T63263,Nivel de piso,0.0,835.0,,,"{""data"":[{""phase"":2,""alertDuration"":256,""deviceTimestamp"":27540,""receivedAtTimestamp"":1738504915615,""value"":126.8,""customerId"":""646703"",""serverTimestamp"":1738504915617}],""msgType"":288,""msgStr"":""AlertAggregatedVoltageSwell120/240/277V"",""deviceTimestamp"":27540,""serverTimestamp"":1738504915617}",Vswell,T63263,AES El Salvador,America/El_Salvador (UTC/GMT -6:00),3.0,,0.0,7.0,,,,,126.8,,,0.015,,,
11109.0,862754053334016.0,8.0,AlertVoltageSwell2,Voltage Swell: 120/240/277V,02/02/2025 02:01:58 PM,02/02/2025 08:01:58 AM,02/02/2025 08:01:58 AM,13.746678,-89.362623,1.0,T63263,Nivel de piso,0.0,835.0,,,"{""data"":[{""phase"":2,""alertDuration"":256,""deviceTimestamp"":27289,""receivedAtTimestamp"":1738504916807,""value"":126.8,""customerId"":""646703"",""serverTimestamp"":1738504916884}],""msgType"":288,""msgStr"":""AlertAggregatedVoltageSwell120/240/277V"",""deviceTimestamp"":27289,""serverTimestamp"":1738504916884}",Vswell,T63263,AES El Salvador,America/El_Salvador (UTC/GMT -6:00),3.0,,0.0,7.0,,,,,126.8,,,0.015,,,
11119.0,862754053334016.0,8.0,AlertVoltageSwell2,Voltage Swell: 120/240/277V,02/02/2025 02:10:01 PM,02/02/2025 08:10:01 AM,02/02/2025 08:10:01 AM,13.746678,-89.362623,1.0,T63263,Nivel de piso,0.0,835.0,,,"{""data"":[{""phase"":1,""alertDuration"":256,""deviceTimestamp"":1738505398,""receivedAtTimestamp"":1738505397437,""value"":127,""customerId"":""646703"",""serverTimestamp"":1738505397439},{""phase"":1,""alertDuration"":384,""deviceTimestamp"":1738505399,""receivedAtTimestamp"":1738505398935,""value"":126.9,""customerId"":""646703"",""serverTimestamp"":1738505398937}],""msgType"":288,""msgStr"":""AlertAggregatedVoltageSwell120/240/277V"",""deviceTimestamp"":1738505398,""serverTimestamp"":1738505397439}",Vswell,T63263,AES El Salvador,America/El_Salvador (UTC/GMT -6:00),3.0,,0.0,7.0,,,126.9,,,0.023,,,,,
11122.0,862754053334016.0,8.0,AlertVoltageSwell2,Voltage Swell: 120/240/277V,02/02/2025 02:10:19 PM,02/02/2025 08:10:19 AM,02/02/2025 08:10:19 AM,13.746678,-89.362623,1.0,T63263,Nivel de piso,0.0,835.0,,,"{""data"":[{""phase"":1,""alertDuration"":8576,""deviceTimestamp"":1738505416,""receivedAtTimestamp"":1738505415390,""value"":127,""customerId"":""646703"",""serverTimestamp"":1738505415391},{""phase"":1,""alertDuration"":384,""deviceTimestamp"":1738505417,""receivedAtTimestamp"":1738505416475,""value"":127,""customerId"":""646703"",""serverTimestamp"":1738505416585}],""msgType"":288,""msgStr"":""AlertAggregatedVoltageSwell120/240/277V"",""deviceTimestamp"":1738505416,""serverTimestamp"":1738505415391}",Vswell,T63263,AES El Salvador,America/El_Salvador (UTC/GMT -6:00),3.0,,0.0,7.0,,,127.0,,,0.023,,,,,
11136.0,862754053334016.0,8.0,AlertVoltageSwell2,Voltage Swell: 120/240/277V,02/02/2025 02:10:34 PM,02/02/2025 08:10:34 AM,02/02/2025 08:10:34 AM,13.746678,-89.362623,1.0,T63263,Nivel de piso,0.0,835.0,,,"{""data"":[{""phase"":1,""alertDuration"":256,""deviceTimestamp"":1738505430,""receivedAtTimestamp"":1738505428692,""value"":127,""customerId"":""646703"",""serverTimestamp"":1738505428694},{""phase"":1,""alertDuration"":256,""deviceTimestamp"":1738505430,""receivedAtTimestamp"":1738505429284,""value"":127,""customerId"":""646703"",""serverTimestamp"":1738505429286},{""phase"":1,""alertDuration"":256,""deviceTimestamp"":1738505431,""receivedAtTimestamp"":1738505430887,""value"":127.1,""customerId"":""646703"",""serverTimestamp"":1738505430916}],""msgType"":288,""msgStr"":""AlertAggregatedVoltageSwell120/240/277V"",""deviceTimestamp"":1738505430,""serverTimestamp"":1738505428694}",Vswell,T63263,AES El Salvador,America/El_Salvador (UTC/GMT -6:00),3.0,,0.0,7.0,,,127.1,,,0.015,,,,,
11143.0,862754053334016.0,8.0,AlertVoltageSwell2,Voltage Swell: 120/240/277V,02/02/2025 02:10:40 PM,02/02/2025 08:10:40 AM,02/02/2025 08:10:40 AM,13.746678,-89.362623,1.0,T63263,Nivel de piso,0.0,835.0,,,"{""data"":[{""phase"":1,""alertDuration"":256,""deviceTimestamp"":1738505436,""receivedAtTimestamp"":1738505435216,""value"":126.9,""customerId"":""646703"",""serverTimestamp"":1738505435217}],""msgType"":288,""msgStr"":""AlertAggregatedVoltageSwell120/240/277V"",""deviceTimestamp"":1738505436,""serverTimestamp"":1738505435217}",Vswell,T63263,AES El Salvador,America/El_Salvador (UTC/GMT -6:00),3.0,,0.0,7.0,,,126.9,,,0.015,,,,,
11153.0,862754053334016.0,8.0,AlertVoltageSwell2,Voltage Swell: 120/240/277V,02/02/2025 02:10:46 PM,02/02/2025 08:10:46 AM,02/02/2025 08:10:46 AM,13.746678,-89.362623,1.0,T63263,Nivel de piso,0.0,835.0,,,"{""data"":[{""phase"":1,""alertDuration"":256,""deviceTimestamp"":1738505443,""receivedAtTimestamp"":1738505442397,""value"":127,""customerId"":""646703"",""serverTimestamp"":1738505442402}],""msgType"":288,""msgStr"":""AlertAggregatedVoltageSwell120/240/277V"",""deviceTimestamp"":1738505443,""serverTimestamp"":1738505442402}",Vswell,T63263,AES El Salvador,America/El_Salvador (UTC/GMT -6:00),3.0,,0.0,7.0,,,127.0,,,0.015,,,,,
11168.0,862754053334016.0,8.0,AlertVoltageSwell2,Voltage Swell: 120/240/277V,02/02/2025 02:10:52 PM,02/02/2025 08:10:52 AM,02/02/2025 08:10:52 AM,13.746678,-89.362623,1.0,T63263,Nivel de piso,0.0,835.0,,,"{""data"":[{""phase"":1,""alertDuration"":66944,""deviceTimestamp"":1738505448,""receivedAtTimestamp"":1738505447705,""value"":127.1,""customerId"":""646703"",""serverTimestamp"":1738505447708},{""phase"":1,""alertDuration"":256,""deviceTimestamp"":1738505449,""receivedAtTimestamp"":1738505448826,""value"":127.1,""customerId"":""646703"",""serverTimestamp"":1738505448923}],""msgType"":288,""msgStr"":""AlertAggregatedVoltageSwell120/240/277V"",""deviceTimestamp"":1738505448,""serverTimestamp"":1738505447708}",Vswell,T63263,AES El Salvador,America/El_Salvador (UTC/GMT -6:00),3.0,,0.0,7.0,,,127.1,,,0.015,,,,,
11175.0,862754053334016.0,8.0,AlertVoltageSwell2,Voltage Swell: 120/240/277V,02/02/2025 02:10:59 PM,02/02/2025 08:10:59 AM,02/02/2025 08:10:59 AM,13.746678,-89.362623,1.0,T63263,Nivel de piso,0.0,835.0,,,"{""data"":[{""phase"":1,""alertDuration"":6483328,""deviceTimestamp"":1738505456,""receivedAtTimestamp"":1738505454834,""value"":127.1,""customerId"":""646703"",""serverTimestamp"":1738505454922},{""phase"":1,""alertDuration"":256,""deviceTimestamp"":1738505458,""receivedAtTimestamp"":1738505456927,""value"":127.1,""customerId"":""646703"",""serverTimestamp"":1738505456929}],""msgType"":288,""msgStr"":""AlertAggregatedVoltageSwell120/240/277V"",""deviceTimestamp"":1738505456,""serverTimestamp"":1738505454922}",Vswell,T63263,AES El Salvador,America/El_Salvador (UTC/GMT -6:00),3.0,,0.0,7.0,,,127.1,,,0.015,,,,,
11185.0,862754053334016.0,8.0,AlertVoltageSwell2,Voltage Swell: 120/240/277V,02/02/2025 02:11:10 PM,02/02/2025 08:11:10 AM,02/02/2025 08:11:10 AM,13.746678,-89.362623,1.0,T63263,Nivel de piso,0.0,835.0,,,"{""data"":[{""phase"":1,""alertDuration"":384,""deviceTimestamp"":1738505466,""receivedAtTimestamp"":1738505465145,""value"":127.1,""customerId"":""646703"",""serverTimestamp"":1738505465146},{""phase"":1,""alertDuration"":384,""deviceTimestamp"":1738505466,""receivedAtTimestamp"":1738505465738,""value"":127.1,""customerId"":""646703"",""serverTimestamp"":1738505465740},{""phase"":1,""alertDuration"":16896,""deviceTimestamp"":1738505467,""receivedAtTimestamp"":1738505466356,""value"":127.1,""customerId"":""646703"",""serverTimestamp"":1738505466358},{""phase"":1,""alertDuration"":256,""deviceTimestamp"":1738505468,""receivedAtTimestamp"":1738505466946,""value"":127,""customerId"":""646703"",""serverTimestamp"":1738505466982},{""phase"":1,""alertDuration"":384,""deviceTimestamp"":1738505468,""receivedAtTimestamp"":1738505467561,""value"":127,""customerId"":""646703"",""serverTimestamp"":1738505467563}],""msgType"":288,""msgStr"":""AlertAggregatedVoltageSwell120/240/277V"",""deviceTimestamp"":1738505466,""serverTimestamp"":1738505465146}",Vswell,T63263,AES El Salvador,America/El_Salvador (UTC/GMT -6:00),3.0,,0.0,7.0,,,127.0,,,0.023,,,,,
11192.0,862754053334016.0,8.0,AlertVoltageSwell2,Voltage Swell: 120/240/277V,02/02/2025 02:11:16 PM,02/02/2025 08:11:16 AM,02/02/2025 08:11:16 AM,13.746678,-89.362623,1.0,T63263,Nivel de piso,0.0,835.0,,,"{""data"":[{""phase"":1,""alertDuration"":256,""deviceTimestamp"":1738505472,""receivedAtTimestamp"":1738505471063,""value"":127.1,""customerId"":""646703"",""serverTimestamp"":1738505471064},{""phase"":1,""alertDuration"":384,""deviceTimestamp"":1738505472,""receivedAtTimestamp"":1738505471687,""value"":127.1,""customerId"":""646703"",""serverTimestamp"":1738505471689},{""phase"":1,""alertDuration"":256,""deviceTimestamp"":1738505473,""receivedAtTimestamp"":1738505472274,""value"":127,""customerId"":""646703"",""serverTimestamp"":1738505472410},{""phase"":1,""alertDuration"":67072,""deviceTimestamp"":1738505474,""receivedAtTimestamp"":1738505472876,""value"":127.1,""customerId"":""646703"",""serverTimestamp"":1738505472994}],""msgType"":288,""msgStr"":""AlertAggregatedVoltageSwell120/240/277V"",""deviceTimestamp"":1738505472,""serverTimestamp"":1738505471064}",Vswell,T63263,AES El Salvador,America/El_Salvador (UTC/GMT -6:00),3.0,,0.0,7.0,,,127.1,,,4.024,,,,,
11195.0,862754053334016.0,8.0,AlertVoltageSwell2,Voltage Swell: 120/240/277V,02/02/2025 02:11:20 PM,02/02/2025 08:11:20 AM,02/02/2025 08:11:20 AM,13.746678,-89.362623,1.0,T63263,Nivel de piso,0.0,835.0,,,"{""data"":[{""phase"":1,""alertDuration"":256,""deviceTimestamp"":1738505477,""receivedAtTimestamp"":1738505476687,""value"":127,""customerId"":""646703"",""serverTimestamp"":1738505476689}],""msgType"":288,""msgStr"":""AlertAggregatedVoltageSwell120/240/277V"",""deviceTimestamp"":1738505477,""serverTimestamp"":1738505476689}",Vswell,T63263,AES El Salvador,America/El_Salvador (UTC/GMT -6:00),3.0,,0.0,7.0,,,127.0,,,0.015,,,,,
11202.0,862754053334016.0,8.0,AlertVoltageSwell2,Voltage Swell: 120/240/277V,02/02/2025 02:11:25 PM,02/02/2025 08:11:25 AM,02/02/2025 08:11:25 AM,13.746678,-89.362623,1.0,T63263,Nivel de piso,0.0,835.0,,,"{""data"":[{""phase"":1,""alertDuration"":256,""deviceTimestamp"":1738505482,""receivedAtTimestamp"":1738505480976,""value"":127,""customerId"":""646703"",""serverTimestamp"":1738505480977},{""phase"":1,""alertDuration"":256,""deviceTimestamp"":1738505482,""receivedAtTimestamp"":1738505481622,""value"":127,""customerId"":""646703"",""serverTimestamp"":1738505481623},{""phase"":1,""alertDuration"":256,""deviceTimestamp"":1738505483,""receivedAtTimestamp"":1738505482204,""value"":127,""customerId"":""646703"",""serverTimestamp"":1738505482206},{""phase"":1,""alertDuration"":6483328,""deviceTimestamp"":1738505484,""receivedAtTimestamp"":1738505483323,""value"":127,""customerId"":""646703"",""serverTimestamp"":1738505483325}],""msgType"":288,""msgStr"":""AlertAggregatedVoltageSwell120/240/277V"",""deviceTimestamp"":1738505482,""serverTimestamp"":1738505480977}",Vswell,T63263,AES El Salvador,America/El_Salvador (UTC/GMT -6:00),3.0,,0.0,7.0,,,127.0,,,388.992,,,,,
11211.0,862754053334016.0,8.0,AlertVoltageSwell2,Voltage Swell: 120/240/277V,02/02/2025 02:11:31 PM,02/02/2025 08:11:31 AM,02/02/2025 08:11:31 AM,13.746678,-89.362623,1.0,T63263,Nivel de piso,0.0,835.0,,,"{""data"":[{""phase"":1,""alertDuration"":256,""deviceTimestamp"":1738505487,""receivedAtTimestamp"":1738505485616,""value"":127,""customerId"":""646703"",""serverTimestamp"":1738505485618},{""phase"":1,""alertDuration"":256,""deviceTimestamp"":1738505489,""receivedAtTimestamp"":1738505487726,""value"":127,""customerId"":""646703"",""serverTimestamp"":1738505487727},{""phase"":1,""alertDuration"":256,""deviceTimestamp"":1738505489,""receivedAtTimestamp"":1738505488334,""value"":127,""customerId"":""646703"",""serverTimestamp"":1738505488335}],""msgType"":288,""msgStr"":""AlertAggregatedVoltageSwell120/240/277V"",""deviceTimestamp"":1738505487,""serverTimestamp"":1738505485618}",Vswell,T63263,AES El Salvador,America/El_Salvador (UTC/GMT -6:00),3.0,,0.0,7.0,,,127.0,,,0.015,,,,,
